   2.8973440e+00   7.5856870e-18   3.2383976e-17   1.4116726e-17   6.3847358e-17   6.1029402e-18   7.3615742e-17
   2.9376500e+00   7.5334680e-18   3.2161047e-17   1.4019547e-17   6.3407836e-17   6.0609278e-18   7.3108975e-17
   2.9785160e+00   7.4816080e-18   3.1939652e-17   1.3923037e-17   6.2971339e-17   6.0192047e-18   7.2605697e-17
   3.0199520e+00   7.4301050e-18   3.1719781e-17   1.3827192e-17   6.2537848e-17   5.9777688e-18   7.2105883e-17
   3.0619630e+00   7.3789560e-18   3.1501423e-17   1.3732006e-17   6.2107340e-17   5.9366181e-18   7.1609509e-17
   3.1045600e+00   7.3281600e-18   3.1284569e-17   1.3637476e-17   6.1679796e-17   5.8957507e-18   7.1116553e-17
   3.1477480e+00   7.2777130e-18   3.1069207e-17   1.3543596e-17   6.1255196e-17   5.8551647e-18   7.0626990e-17
   3.1915380e+00   7.2276140e-18   3.0855329e-17   1.3450362e-17   6.0833518e-17   5.8148580e-18   7.0140797e-17
   3.2359370e+00   7.1778590e-18   3.0642922e-17   1.3357771e-17   6.0414743e-17   5.7748288e-18   6.9657951e-17
   3.2809530e+00   7.1284470e-18   3.0431978e-17   1.3265817e-17   5.9998851e-17   5.7350752e-18   6.9178429e-17
   3.3265960e+00   7.0793750e-18   3.0222485e-17   1.3174495e-17   5.9585821e-17   5.6955952e-18   6.8702208e-17
   3.3728730e+00   7.0306410e-18   3.0014435e-17   1.3083803e-17   5.9175636e-17   5.6563870e-18   6.8229266e-17
   3.4197940e+00   6.9822420e-18   2.9807817e-17   1.2993734e-17   5.8768273e-17   5.6174487e-18   6.7759579e-17
   3.4673690e+00   6.9341770e-18   2.9602622e-17   1.2904286e-17   5.8363715e-17   5.5787784e-18   6.7293125e-17
   3.5156040e+00   6.8864430e-18   2.9398839e-17   1.2815454e-17   5.7961942e-17   5.5403744e-18   6.6829882e-17
   3.5645110e+00   6.8390370e-18   2.9196458e-17   1.2727233e-17   5.7562935e-17   5.5022347e-18   6.6369829e-17
   3.6140990e+00   6.7919570e-18   2.8995471e-17   1.2639619e-17   5.7166675e-17   5.4643576e-18   6.5912942e-17
   3.6643760e+00   6.7452010e-18   2.8795868e-17   1.2552609e-17   5.6773142e-17   5.4267412e-18   6.5459200e-17
   3.7153520e+00   6.6987680e-18   2.8597639e-17   1.2466197e-17   5.6382319e-17   5.3893838e-18   6.5008583e-17
   3.7670380e+00   6.6526540e-18   2.8400774e-17   1.2380380e-17   5.5994185e-17   5.3522836e-18   6.4561067e-17
   3.8194430e+00   6.6068570e-18   2.8205264e-17   1.2295154e-17   5.5608724e-17   5.3154387e-18   6.4116631e-17
   3.8725760e+00   6.5613760e-18   2.8011101e-17   1.2210515e-17   5.5225916e-17   5.2788475e-18   6.3675256e-17
   3.9264490e+00   6.5162080e-18   2.7818274e-17   1.2126459e-17   5.4845744e-17   5.2425081e-18   6.3236918e-17
   3.9810720e+00   6.4713510e-18   2.7626774e-17   1.2042981e-17   5.4468188e-17   5.2064190e-18   6.2801598e-17
   4.0364540e+00   6.4268020e-18   2.7436593e-17   1.1960077e-17   5.4093232e-17   5.1705782e-18   6.2369275e-17
   4.0926070e+00   6.3825600e-18   2.7247720e-17   1.1877745e-17   5.3720857e-17   5.1349842e-18   6.1939928e-17
   4.1495400e+00   6.3386230e-18   2.7060148e-17   1.1795979e-17   5.3351045e-17   5.0996352e-18   6.1513537e-17
   4.2072660e+00   6.2949880e-18   2.6873868e-17   1.1714776e-17   5.2983779e-17   5.0645296e-18   6.1090080e-17
   4.2657950e+00   6.2516540e-18   2.6688869e-17   1.1634132e-17   5.2619041e-17   5.0296656e-18   6.0669539e-17
   4.3251380e+00   6.2086180e-18   2.6505144e-17   1.1554043e-17   5.2256814e-17   4.9950416e-18   6.0251893e-17
   4.3853070e+00   6.1658780e-18   2.6322684e-17   1.1474506e-17   5.1897081e-17   4.9606560e-18   5.9837122e-17
   4.4463130e+00   6.1234320e-18   2.6141480e-17   1.1395516e-17   5.1539824e-17   4.9265071e-18   5.9425206e-17
   4.5081670e+00   6.0812790e-18   2.5961524e-17   1.1317070e-17   5.1185026e-17   4.8925933e-18   5.9016126e-17
   4.5708820e+00   6.0394160e-18   2.5782806e-17   1.1239163e-17   5.0832671e-17   4.8589129e-18   5.8609862e-17
   4.6344690e+00   5.9978410e-18   2.5605318e-17   1.1161794e-17   5.0482742e-17   4.8254644e-18   5.8206394e-17
   4.6989410e+00   5.9565520e-18   2.5429052e-17   1.1084956e-17   5.0135221e-17   4.7922461e-18   5.7805704e-17
   4.7643100e+00   5.9155470e-18   2.5254000e-17   1.1008648e-17   4.9790092e-17   4.7592565e-18   5.7407773e-17
   4.8305880e+00   5.8748250e-18   2.5080153e-17   1.0932865e-17   4.9447340e-17   4.7264940e-18   5.7012580e-17
   4.8977880e+00   5.8343830e-18   2.4907502e-17   1.0857604e-17   4.9106947e-17   4.6939571e-18   5.6620109e-17
   4.9659230e+00   5.7942190e-18   2.4736040e-17   1.0782861e-17   4.8768897e-17   4.6616441e-18   5.6230338e-17
   5.0350060e+00   5.7543320e-18   2.4565758e-17   1.0708632e-17   4.8433174e-17   4.6295536e-18   5.5843252e-17
   5.1050500e+00   5.7147200e-18   2.4396649e-17   1.0634914e-17   4.8099763e-17   4.5976839e-18   5.5458829e-17
   5.1760680e+00   5.6753800e-18   2.4228703e-17   1.0561704e-17   4.7768646e-17   4.5660337e-18   5.5077053e-17
   5.2480750e+00   5.6363110e-18   2.4061914e-17   1.0488998e-17   4.7439809e-17   4.5346014e-18   5.4697906e-17
   5.3210830e+00   5.5975110e-18   2.3896273e-17   1.0416792e-17   4.7113236e-17   4.5033854e-18   5.4321368e-17
   5.3951060e+00   5.5589780e-18   2.3731772e-17   1.0345083e-17   4.6788911e-17   4.4723843e-18   5.3947422e-17
   5.4701600e+00   5.5207100e-18   2.3568404e-17   1.0273868e-17   4.6466818e-17   4.4415966e-18   5.3576051e-17
   5.5462570e+00   5.4827060e-18   2.3406160e-17   1.0203143e-17   4.6146943e-17   4.4110209e-18   5.3207236e-17
   5.6234130e+00   5.4449630e-18   2.3245033e-17   1.0132905e-17   4.5829269e-17   4.3806556e-18   5.2840960e-17
   5.7016430e+00   5.4074800e-18   2.3085016e-17   1.0063151e-17   4.5513783e-17   4.3504994e-18   5.2477205e-17
   5.7809600e+00   5.3702550e-18   2.2926100e-17   9.9938767e-18   4.5200468e-17   4.3205508e-18   5.2115955e-17
   5.8613820e+00   5.3332870e-18   2.2768277e-17   9.9250793e-18   4.4889310e-17   4.2908083e-18   5.1757191e-17
   5.9429220e+00   5.2965730e-18   2.2611542e-17   9.8567556e-18   4.4580295e-17   4.2612706e-18   5.1400897e-17
   6.0255960e+00   5.2601110e-18   2.2455885e-17   9.7889021e-18   4.4273406e-17   4.2319362e-18   5.1047056e-17
   6.1094200e+00   5.2239010e-18   2.2301300e-17   9.7215158e-18   4.3968630e-17   4.2028038e-18   5.0695650e-17
   6.1944110e+00   5.1879400e-18   2.2147779e-17   9.6545934e-18   4.3665952e-17   4.1738719e-18   5.0346664e-17
   6.2805840e+00   5.1522260e-18   2.1995314e-17   9.5881316e-18   4.3365358e-17   4.1451391e-18   5.0000080e-17
   6.3679550e+00   5.1167590e-18   2.1843900e-17   9.5221274e-18   4.3066833e-17   4.1166042e-18   4.9655882e-17
   6.4565420e+00   5.0815350e-18   2.1693527e-17   9.4565775e-18   4.2770363e-17   4.0882657e-18   4.9314053e-17
   6.5463620e+00   5.0465540e-18   2.1544190e-17   9.3914789e-18   4.2475934e-17   4.0601223e-18   4.8974578e-17
   6.6374310e+00   5.0118140e-18   2.1395881e-17   9.3268284e-18   4.2183531e-17   4.0321726e-18   4.8637439e-17
   6.7297670e+00   4.9773130e-18   2.1248593e-17   9.2626230e-18   4.1893142e-17   4.0044153e-18   4.8302621e-17
   6.8233870e+00   4.9430490e-18   2.1102319e-17   9.1988595e-18   4.1604752e-17   3.9768491e-18   4.7970108e-17
   6.9183100e+00   4.9090210e-18   2.0957051e-17   9.1355350e-18   4.1318347e-17   3.9494727e-18   4.7639884e-17
   7.0145530e+00   4.8752280e-18   2.0812784e-17   9.0726464e-18   4.1033913e-17   3.9222847e-18   4.7311934e-17
   7.1121350e+00   4.8416670e-18   2.0669510e-17   9.0101908e-18   4.0751438e-17   3.8952839e-18   4.6986241e-17
   7.2110750e+00   4.8083370e-18   2.0527222e-17   8.9481651e-18   4.0470907e-17   3.8684689e-18   4.6662790e-17
   7.3113910e+00   4.7752370e-18   2.0385913e-17   8.8865663e-18   4.0192307e-17   3.8418386e-18   4.6341565e-17
   7.4131020e+00   4.7423640e-18   2.0245578e-17   8.8253916e-18   3.9915625e-17   3.8153916e-18   4.6022552e-17
   7.5162290e+00   4.7097180e-18   2.0106208e-17   8.7646381e-18   3.9640848e-17   3.7891266e-18   4.5705735e-17
   7.6207900e+00   4.6772970e-18   1.9967798e-17   8.7043027e-18   3.9367962e-17   3.7630424e-18   4.5391099e-17
   7.7268060e+00   4.6450980e-18   1.9830341e-17   8.6443827e-18   3.9096955e-17   3.7371378e-18   4.5078629e-17
   7.8342960e+00   4.6131220e-18   1.9693830e-17   8.5848752e-18   3.8827814e-17   3.7114115e-18   4.4768310e-17
   7.9432820e+00   4.5813650e-18   1.9558258e-17   8.5257774e-18   3.8560525e-17   3.6858624e-18   4.4460127e-17
   8.0537840e+00   4.5498270e-18   1.9423620e-17   8.4670863e-18   3.8295076e-17   3.6604891e-18   4.4154066e-17
   8.1658240e+00   4.5185070e-18   1.9289909e-17   8.4087993e-18   3.8031455e-17   3.6352904e-18   4.3850111e-17
   8.2794220e+00   4.4874010e-18   1.9157118e-17   8.3509135e-18   3.7769648e-17   3.6102653e-18   4.3548249e-17
   8.3946000e+00   4.4565100e-18   1.9025241e-17   8.2934262e-18   3.7509644e-17   3.5854124e-18   4.3248465e-17
   8.5113800e+00   4.4258320e-18   1.8894273e-17   8.2363347e-18   3.7251429e-17   3.5607306e-18   4.2950745e-17
   8.6297850e+00   4.3953650e-18   1.8764205e-17   8.1796362e-18   3.6994992e-17   3.5362187e-18   4.2655074e-17
   8.7498380e+00   4.3651070e-18   1.8635033e-17   8.1233280e-18   3.6740320e-17   3.5118755e-18   4.2361439e-17
   8.8715600e+00   4.3350580e-18   1.8506751e-17   8.0674074e-18   3.6487402e-17   3.4876999e-18   4.2069825e-17
   8.9949760e+00   4.3052160e-18   1.8379351e-17   8.0118717e-18   3.6236224e-17   3.4636908e-18   4.1780218e-17
   9.1201080e+00   4.2755790e-18   1.8252829e-17   7.9567184e-18   3.5986776e-17   3.4398469e-18   4.1492605e-17
   9.2469820e+00   4.2461460e-18   1.8127177e-17   7.9019447e-18   3.5739045e-17   3.4161672e-18   4.1206972e-17
   9.3756200e+00   4.2169160e-18   1.8002390e-17   7.8475481e-18   3.5493019e-17   3.3926504e-18   4.0923305e-17
   9.5060480e+00   4.1878870e-18   1.7878463e-17   7.7935260e-18   3.5248687e-17   3.3692956e-18   4.0641591e-17
   9.6382900e+00   4.1590580e-18   1.7755388e-17   7.7398757e-18   3.5006036e-17   3.3461015e-18   4.0361817e-17
   9.7723720e+00   4.1304270e-18   1.7633161e-17   7.6865948e-18   3.4765057e-17   3.3230671e-18   4.0083968e-17
   9.9083190e+00   4.1019930e-18   1.7511775e-17   7.6336806e-18   3.4525736e-17   3.3001913e-18   3.9808032e-17
   1.0046160e+01   4.0737550e-18   1.7391225e-17   7.5811308e-18   3.4288062e-17   3.2774729e-18   3.9533995e-17
   1.0185910e+01   4.0457120e-18   1.7271505e-17   7.5289426e-18   3.4052025e-17   3.2549110e-18   3.9261845e-17
   1.0327610e+01   4.0178610e-18   1.7152608e-17   7.4771137e-18   3.3817612e-17   3.2325043e-18   3.8991568e-17
   1.0471290e+01   3.9902020e-18   1.7034531e-17   7.4256416e-18   3.3584814e-17   3.2102519e-18   3.8723152e-17
   1.0616960e+01   3.9627340e-18   1.6917266e-17   7.3745239e-18   3.3353617e-17   3.1881527e-18   3.8456584e-17
   1.0764650e+01   3.9354550e-18   1.6800808e-17   7.3237580e-18   3.3124013e-17   3.1662056e-18   3.8191851e-17
   1.0914400e+01   3.9083630e-18   1.6685152e-17   7.2733416e-18   3.2895989e-17   3.1444096e-18   3.7928940e-17
   1.1066240e+01   3.8814580e-18   1.6570292e-17   7.2232723e-18   3.2669534e-17   3.1227636e-18   3.7667839e-17
   1.1220180e+01   3.8547390e-18   1.6456223e-17   7.1735476e-18   3.2444639e-17   3.1012667e-18   3.7408536e-17
   1.1376270e+01   3.8282030e-18   1.6342940e-17   7.1241653e-18   3.2221292e-17   3.0799177e-18   3.7151017e-17
   1.1534530e+01   3.8018500e-18   1.6230436e-17   7.0751229e-18   3.1999482e-17   3.0587157e-18   3.6895271e-17
   1.1694990e+01   3.7756780e-18   1.6118706e-17   7.0264181e-18   3.1779199e-17   3.0376597e-18   3.6641286e-17
   1.1857690e+01   3.7496860e-18   1.6007746e-17   6.9780486e-18   3.1560432e-17   3.0167486e-18   3.6389049e-17
   1.2022640e+01   3.7238740e-18   1.5897549e-17   6.9300120e-18   3.1343172e-17   2.9959814e-18   3.6138549e-17
   1.2189900e+01   3.6982390e-18   1.5788111e-17   6.8823061e-18   3.1127407e-17   2.9753572e-18   3.5889773e-17
   1.2359470e+01   3.6727800e-18   1.5679427e-17   6.8349287e-18   3.0913128e-17   2.9548750e-18   3.5642709e-17
   1.2531410e+01   3.6474970e-18   1.5571490e-17   6.7878774e-18   3.0700323e-17   2.9345338e-18   3.5397347e-17
   1.2705740e+01   3.6223880e-18   1.5464297e-17   6.7411499e-18   3.0488984e-17   2.9143326e-18   3.5153673e-17
   1.2882500e+01   3.5974510e-18   1.5357841e-17   6.6947442e-18   3.0279099e-17   2.8942705e-18   3.4911677e-17
   1.3061710e+01   3.5726870e-18   1.5252119e-17   6.6486579e-18   3.0070659e-17   2.8743465e-18   3.4671347e-17
   1.3243420e+01   3.5480920e-18   1.5147124e-17   6.6028889e-18   2.9863654e-17   2.8545596e-18   3.4432671e-17
   1.3427650e+01   3.5236680e-18   1.5042852e-17   6.5574349e-18   2.9658074e-17   2.8349089e-18   3.4195638e-17
   1.3614450e+01   3.4994110e-18   1.4939297e-17   6.5122938e-18   2.9453910e-17   2.8153936e-18   3.3960237e-17
   1.3803840e+01   3.4753210e-18   1.4836456e-17   6.4674635e-18   2.9251150e-17   2.7960125e-18   3.3726456e-17
   1.3995870e+01   3.4513970e-18   1.4734323e-17   6.4229418e-18   2.9049787e-17   2.7767649e-18   3.3494285e-17
   1.4190580e+01   3.4276380e-18   1.4632892e-17   6.3787266e-18   2.8849810e-17   2.7576498e-18   3.3263712e-17
   1.4387990e+01   3.4040420e-18   1.4532160e-17   6.3348157e-18   2.8651209e-17   2.7386663e-18   3.3034726e-17
   1.4588140e+01   3.3806090e-18   1.4432121e-17   6.2912072e-18   2.8453976e-17   2.7198134e-18   3.2807317e-17
   1.4791080e+01   3.3573370e-18   1.4332771e-17   6.2478988e-18   2.8258100e-17   2.7010904e-18   3.2581473e-17
   1.4996850e+01   3.3342250e-18   1.4234105e-17   6.2048886e-18   2.8063572e-17   2.6824962e-18   3.2357184e-17
   1.5205480e+01   3.3112730e-18   1.4136118e-17   6.1621744e-18   2.7870384e-17   2.6640300e-18   3.2134439e-17
   1.5417000e+01   3.2884780e-18   1.4038806e-17   6.1197543e-18   2.7678526e-17   2.6456910e-18   3.1913227e-17
   1.5631480e+01   3.2658400e-18   1.3942164e-17   6.0776262e-18   2.7487988e-17   2.6274782e-18   3.1693537e-17
   1.5848930e+01   3.2433580e-18   1.3846186e-17   6.0357881e-18   2.7298762e-17   2.6093907e-18   3.1475361e-17
   1.6069410e+01   3.2210310e-18   1.3750870e-17   5.9942381e-18   2.7110839e-17   2.5914278e-18   3.1258686e-17
   1.6292960e+01   3.1988580e-18   1.3656210e-17   5.9529740e-18   2.6924209e-17   2.5735885e-18   3.1043503e-17
   1.6519620e+01   3.1768370e-18   1.3562201e-17   5.9119940e-18   2.6738864e-17   2.5558721e-18   3.0829801e-17
   1.6749430e+01   3.1549680e-18   1.3468839e-17   5.8712962e-18   2.6554795e-17   2.5382776e-18   3.0617570e-17
   1.6982440e+01   3.1332490e-18   1.3376121e-17   5.8308784e-18   2.6371994e-17   2.5208042e-18   3.0406800e-17
   1.7218690e+01   3.1116800e-18   1.3284040e-17   5.7907389e-18   2.6190450e-17   2.5034511e-18   3.0197481e-17
   1.7458220e+01   3.0902590e-18   1.3192593e-17   5.7508758e-18   2.6010156e-17   2.4862175e-18   2.9989603e-17
   1.7701090e+01   3.0689860e-18   1.3101776e-17   5.7112870e-18   2.5831104e-17   2.4691025e-18   2.9783156e-17
   1.7947340e+01   3.0478590e-18   1.3011584e-17   5.6719708e-18   2.5653284e-17   2.4521053e-18   2.9578131e-17
   1.8197010e+01   3.0268780e-18   1.2922013e-17   5.6329252e-18   2.5476688e-17   2.4352251e-18   2.9374516e-17
   1.8450150e+01   3.0060410e-18   1.2833059e-17   5.5941485e-18   2.5301308e-17   2.4184611e-18   2.9172304e-17
   1.8706820e+01   2.9853480e-18   1.2744716e-17   5.5556386e-18   2.5127135e-17   2.4018126e-18   2.8971483e-17
   1.8967060e+01   2.9647970e-18   1.2656982e-17   5.5173939e-18   2.4954161e-17   2.3852786e-18   2.8772045e-17
   1.9230920e+01   2.9443870e-18   1.2569852e-17   5.4794124e-18   2.4782378e-17   2.3688585e-18   2.8573979e-17
   1.9498450e+01   2.9241180e-18   1.2483322e-17   5.4416924e-18   2.4611777e-17   2.3525514e-18   2.8377278e-17
   1.9769700e+01   2.9039890e-18   1.2397387e-17   5.4042320e-18   2.4442351e-17   2.3363565e-18   2.8181930e-17
   2.0044720e+01   2.8839980e-18   1.2312044e-17   5.3670296e-18   2.4274091e-17   2.3202731e-18   2.7987927e-17
