-1.114159773999999992e+00 1.366916249879738920e+01
-1.114098738843749992e+00 1.366898174906483199e+01
-1.114037703687499992e+00 1.366880080139533504e+01
-1.113976668531249992e+00 1.366862014657094981e+01
-1.113915633374999992e+00 1.366843920264261314e+01
-1.113854598218749992e+00 1.366825846399128785e+01
-1.113793563062499992e+00 1.366807768950206814e+01
-1.113732527906249992e+00 1.366789680827985620e+01
-1.113671492749999992e+00 1.366771602762556626e+01
-1.113610457593749992e+00 1.366753513972659739e+01
-1.113549422437499992e+00 1.366735438267401825e+01
-1.113488387281249992e+00 1.366717359393365605e+01
-1.113427352124999992e+00 1.366699284123494884e+01
-1.113366316968749992e+00 1.366681191236919446e+01
-1.113305281812499992e+00 1.366663117230192803e+01
-1.113244246656249992e+00 1.366645035170825118e+01
-1.113183211499999992e+00 1.366626954758738854e+01
-1.113122176343749992e+00 1.366608870515542051e+01
-1.113061141187499992e+00 1.366590793161639183e+01
-1.113000106031249992e+00 1.366572705320658621e+01
-1.112939070874999992e+00 1.366554628378222702e+01
-1.112878035718749992e+00 1.366536558179272554e+01
-1.112817000562499992e+00 1.366518464172565750e+01
-1.112755965406249992e+00 1.366500386408225154e+01
-1.112694930249999992e+00 1.366482315128022407e+01
-1.112633895093749992e+00 1.366464224499453906e+01
-1.112572859937499992e+00 1.366446146031532827e+01
-1.112511824781249992e+00 1.366428074172365825e+01
-1.112450789624999992e+00 1.366409976469942045e+01
-1.112389754468749992e+00 1.366391910034406010e+01
-1.112328719312499992e+00 1.366373825363137051e+01
-1.112267684156249992e+00 1.366355744385874615e+01
-1.112206648999999992e+00 1.366337662809863041e+01
-1.112145613843749992e+00 1.366319589840872162e+01
-1.112084578687499992e+00 1.366301495248108822e+01
-1.112023543531249992e+00 1.366283427013621399e+01
-1.111962508374999992e+00 1.366265340024487251e+01
-1.111901473218749992e+00 1.366247272380246791e+01
-1.111840438062499992e+00 1.366229184573609601e+01
-1.111779402906249992e+00 1.366211102675514510e+01
-1.111718367749999992e+00 1.366193020710289474e+01
-1.111657332593749992e+00 1.366174950328347393e+01
-1.111596297437499992e+00 1.366156857751661136e+01
-1.111535262281249992e+00 1.366138794053770056e+01
-1.111474227124999992e+00 1.366120697695469310e+01
-1.111413191968749992e+00 1.366102627970291117e+01
-1.111352156812499992e+00 1.366084544165695647e+01
-1.111291121656249992e+00 1.366066461687877975e+01
-1.111230086499999992e+00 1.366048389010112096e+01
-1.111169051343749992e+00 1.366030299110393997e+01
-1.111108016187499992e+00 1.366012234182904983e+01
-1.111046981031249992e+00 1.365994148096286764e+01
-1.110985945874999992e+00 1.365976057965934309e+01
-1.110924910718749992e+00 1.365957986281300940e+01
-1.110863875562499992e+00 1.365939906852717378e+01
-1.110802840406249992e+00 1.365921823478271335e+01
-1.110741805249999992e+00 1.365903743148817107e+01
-1.110680770093749992e+00 1.365885661184430333e+01
-1.110619734937499992e+00 1.365867586455409644e+01
-1.110558699781249992e+00 1.365849492783572749e+01
-1.110497664624999992e+00 1.365831420841463384e+01
-1.110436629468749992e+00 1.365813340296455713e+01
-1.110375594312499992e+00 1.365795248068881484e+01
-1.110314559156249992e+00 1.365777186263655096e+01
-1.110253523999999992e+00 1.365759092168734057e+01
-1.110192488843749992e+00 1.365741008341488971e+01
-1.110131453687499992e+00 1.365722924215908662e+01
-1.110070418531249992e+00 1.365704850997799014e+01
-1.110009383374999992e+00 1.365686768118382055e+01
-1.109948348218749992e+00 1.365668675035498048e+01
-1.109887313062499992e+00 1.365650603204812263e+01
-1.109826277906249992e+00 1.365632520073708633e+01
-1.109765242749999992e+00 1.365614431607440871e+01
-1.109704207593749992e+00 1.365596352547860448e+01
-1.109643172437499992e+00 1.365578272328082399e+01
-1.109582137281249992e+00 1.365560187503804812e+01
-1.109521102124999992e+00 1.365542100151513161e+01
-1.109460066968749992e+00 1.365524024578858331e+01
-1.109399031812499992e+00 1.365505937412891946e+01
-1.109337996656249992e+00 1.365487851246107986e+01
-1.109276961499999992e+00 1.365469774371793577e+01
-1.109215926343749992e+00 1.365451687157698935e+01
-1.109154891187499992e+00 1.365433601725587920e+01
-1.109093856031249992e+00 1.365415518650199722e+01
-1.109032820874999992e+00 1.365397437811700065e+01
-1.108971785718749992e+00 1.365379349822189958e+01
-1.108910750562499992e+00 1.365361267517730681e+01
-1.108849715406249992e+00 1.365343186682717125e+01
-1.108788680249999992e+00 1.365325098056943176e+01
-1.108727645093749992e+00 1.365307017865533368e+01
-1.108666609937499992e+00 1.365288924656156766e+01
-1.108605574781249992e+00 1.365270847951741118e+01
-1.108544539624999992e+00 1.365252763153062432e+01
-1.108483504468749992e+00 1.365234673062453119e+01
-1.108422469312499992e+00 1.365216594710666520e+01
-1.108361434156249992e+00 1.365198500653086100e+01
-1.108300398999999992e+00 1.365180427572744826e+01
-1.108239363843749992e+00 1.365162335572477126e+01
-1.108178328687499992e+00 1.365144257936232997e+01
-1.108117293531249992e+00 1.365126160069563532e+01
-1.108056258374999992e+00 1.365108076897780087e+01
-1.107995223218749992e+00 1.365089998532583415e+01
-1.107934188062499992e+00 1.365071904958292492e+01
-1.107873152906249992e+00 1.365053828399500979e+01
-1.107812117749999992e+00 1.365035740323495972e+01
-1.107751082593749992e+00 1.365017648551148000e+01
-1.107690047437499992e+00 1.364999563855724496e+01
-1.107629012281249992e+00 1.364981480823608528e+01
-1.107567977124999992e+00 1.364963389556491968e+01
-1.107506941968749992e+00 1.364945303399999510e+01
-1.107445906812499992e+00 1.364927231992002454e+01
-1.107384871656249992e+00 1.364909128739138922e+01
-1.107323836499999992e+00 1.364891049757885000e+01
-1.107262801343749992e+00 1.364872956498155965e+01
-1.107201766187499992e+00 1.364854877970942404e+01
-1.107140731031249992e+00 1.364836785866747881e+01
-1.107079695874999992e+00 1.364818705003662203e+01
-1.107018660718749992e+00 1.364800612711354866e+01
-1.106957625562499992e+00 1.364782527276266322e+01
-1.106896590406249992e+00 1.364764433435052204e+01
-1.106835555249999992e+00 1.364746354366518055e+01
-1.106774520093749992e+00 1.364728263227596550e+01
-1.106713484937499992e+00 1.364710180000661133e+01
-1.106652449781249992e+00 1.364692088148918181e+01
-1.106591414624999992e+00 1.364674004683894282e+01
-1.106530379468749992e+00 1.364655918111365551e+01
-1.106469344312499992e+00 1.364637826607615523e+01
-1.106408309156249992e+00 1.364619732143218300e+01
-1.106347273999999992e+00 1.364601657185324690e+01
-1.106286238843749992e+00 1.364583563643012631e+01
-1.106225203687499992e+00 1.364565470282751036e+01
-1.106164168531249992e+00 1.364547392443354745e+01
-1.106103133374999992e+00 1.364529295974872980e+01
-1.106042098218749992e+00 1.364511215222068685e+01
-1.105981063062499992e+00 1.364493123612117209e+01
-1.105920027906249992e+00 1.364475026752047881e+01
-1.105858992749999992e+00 1.364456949294630306e+01
-1.105797957593749992e+00 1.364438857021532669e+01
-1.105736922437499992e+00 1.364420765062244456e+01
-1.105675887281249992e+00 1.364402683932427429e+01
-1.105614852124999992e+00 1.364384590301495059e+01
-1.105553816968749992e+00 1.364366497873857931e+01
-1.105492781812499992e+00 1.364348410745254547e+01
-1.105431746656249992e+00 1.364330327003995791e+01
-1.105370711499999992e+00 1.364312237139874817e+01
-1.105309676343749992e+00 1.364294146994234680e+01
-1.105248641187499992e+00 1.364276057987776092e+01
-1.105187606031249992e+00 1.364257965817923868e+01
-1.105126570874999992e+00 1.364239872413634735e+01
-1.105065535718749992e+00 1.364221788052274142e+01
-1.105004500562499992e+00 1.364203702922915085e+01
-1.104943465406249992e+00 1.364185605631262987e+01
-1.104882430249999992e+00 1.364167526964200583e+01
-1.104821395093749992e+00 1.364149425747759636e+01
-1.104760359937499992e+00 1.364131332189183432e+01
-1.104699324781249992e+00 1.364113251378098468e+01
-1.104638289624999992e+00 1.364095157763484600e+01
-1.104577254468749992e+00 1.364077065339154338e+01
-1.104516219312499992e+00 1.364058976649313593e+01
-1.104455184156249992e+00 1.364040879989865829e+01
-1.104394148999999992e+00 1.364022784337461403e+01
-1.104333113843749992e+00 1.364004696644966508e+01
-1.104272078687499992e+00 1.363986605685263243e+01
-1.104211043531249992e+00 1.363968507777799921e+01
-1.104150008374999992e+00 1.363950412909284537e+01
-1.104088973218749992e+00 1.363932333121022111e+01
-1.104027938062499992e+00 1.363914230704836683e+01
-1.103966902906249992e+00 1.363896131687682356e+01
-1.103905867749999992e+00 1.363878042672037516e+01
-1.103844832593749992e+00 1.363859951410586113e+01
-1.103783797437499992e+00 1.363841853504274937e+01
-1.103722762281249992e+00 1.363823751857340127e+01
-1.103661727124999992e+00 1.363805669721435443e+01
-1.103600691968749992e+00 1.363787557093608349e+01
-1.103539656812499992e+00 1.363769477987181133e+01
-1.103478621656249992e+00 1.363751373027396774e+01
-1.103417586499999992e+00 1.363733286113982679e+01
-1.103356551343749992e+00 1.363715181641680374e+01
-1.103295516187499992e+00 1.363697074977217483e+01
-1.103234481031249992e+00 1.363678989158044885e+01
-1.103173445874999992e+00 1.363660895508468585e+01
-1.103112410718749992e+00 1.363642792879646493e+01
-1.103051375562499992e+00 1.363624695835618361e+01
-1.102990340406249992e+00 1.363606599221749782e+01
-1.102929305249999992e+00 1.363588500279603544e+01
-1.102868270093749992e+00 1.363570397570325454e+01
-1.102807234937499992e+00 1.363552303527407794e+01
-1.102746199781249992e+00 1.363534206618395039e+01
-1.102685164624999992e+00 1.363516100714196000e+01
-1.102624129468749992e+00 1.363498008392966021e+01
-1.102563094312499992e+00 1.363479899613448687e+01
-1.102502059156249992e+00 1.363461808327855174e+01
-1.102441023999999992e+00 1.363443705670661465e+01
-1.102379988843749992e+00 1.363425602105563961e+01
-1.102318953687499992e+00 1.363407507519403161e+01
-1.102257918531249992e+00 1.363389402707422882e+01
-1.102196883374999992e+00 1.363371297467689303e+01
-1.102135848218749992e+00 1.363353201319742958e+01
-1.102074813062499992e+00 1.363335102664781040e+01
-1.102013777906249992e+00 1.363316994427391649e+01
-1.101952742749999992e+00 1.363298895073429584e+01
-1.101891707593749992e+00 1.363280792398132135e+01
-1.101830672437499992e+00 1.363262691370979240e+01
-1.101769637281249992e+00 1.363244587329799451e+01
-1.101708602124999992e+00 1.363226478346129333e+01
-1.101647566968749992e+00 1.363208386845063380e+01
-1.101586531812499992e+00 1.363190275961901321e+01
-1.101525496656249992e+00 1.363172175738774428e+01
-1.101464461499999992e+00 1.363154070276158336e+01
-1.101403426343749992e+00 1.363135957456954905e+01
-1.101342391187499992e+00 1.363117870264383491e+01
-1.101281356031249992e+00 1.363099756388882788e+01
-1.101220320874999992e+00 1.363081657233053434e+01
-1.101159285718749992e+00 1.363063541071372065e+01
-1.101098250562499992e+00 1.363045447691710876e+01
-1.101037215406249992e+00 1.363027331338267700e+01
-1.100976180249999992e+00 1.363009231848825387e+01
-1.100915145093749992e+00 1.362991122578206848e+01
-1.100854109937499992e+00 1.362973016490255240e+01
-1.100793074781249992e+00 1.362954922137175018e+01
-1.100732039624999992e+00 1.362936795020950775e+01
-1.100671004468749992e+00 1.362918703850665736e+01
-1.100609969312499992e+00 1.362900593052618703e+01
-1.100548934156249992e+00 1.362882492113585542e+01
-1.100487898999999992e+00 1.362864373148557817e+01
-1.100426863843749992e+00 1.362846268687952112e+01
-1.100365828687499992e+00 1.362828162799134013e+01
-1.100304793531249992e+00 1.362810060473872475e+01
-1.100243758374999992e+00 1.362791941802547058e+01
-1.100182723218749992e+00 1.362773832694520060e+01
-1.100121688062499992e+00 1.362755735469193574e+01
-1.100060652906249992e+00 1.362737625530632890e+01
-1.099999617749999992e+00 1.362719503620764350e+01
-1.099938582593749992e+00 1.362701408216829257e+01
-1.099877547437499992e+00 1.362683294177853455e+01
-1.099816512281249992e+00 1.362665181162131667e+01
-1.099755477124999992e+00 1.362647067616436480e+01
-1.099694441968749992e+00 1.362628968852600053e+01
-1.099633406812499992e+00 1.362610851510672383e+01
-1.099572371656249992e+00 1.362592748511790575e+01
-1.099511336499999992e+00 1.362574632146562514e+01
-1.099450301343749992e+00 1.362556521972575041e+01
-1.099389266187499992e+00 1.362538414558032507e+01
-1.099328231031249992e+00 1.362520293555184026e+01
-1.099267195874999992e+00 1.362502183739815464e+01
-1.099206160718749992e+00 1.362484077268724647e+01
-1.099145125562499992e+00 1.362465971296821898e+01
-1.099084090406249992e+00 1.362447856330308937e+01
-1.099023055249999992e+00 1.362429733735544168e+01
-1.098962020093749992e+00 1.362411634650486114e+01
-1.098900984937499992e+00 1.362393508754229821e+01
-1.098839949781249992e+00 1.362375400054193086e+01
-1.098778914624999992e+00 1.362357297262053102e+01
-1.098717879468749992e+00 1.362339176829806320e+01
-1.098656844312499992e+00 1.362321057845551842e+01
-1.098595809156249992e+00 1.362302955822008421e+01
-1.098534773999999992e+00 1.362284837910422297e+01
-1.098473738843749992e+00 1.362266722219423798e+01
-1.098412703687499992e+00 1.362248609666682064e+01
-1.098351668531249992e+00 1.362230489172711678e+01
-1.098290633374999992e+00 1.362212387716824402e+01
-1.098229598218749992e+00 1.362194257138745712e+01
-1.098168563062499992e+00 1.362176155917847531e+01
-1.098107527906249992e+00 1.362158036586372667e+01
-1.098046492749999992e+00 1.362139926386515398e+01
-1.097985457593749992e+00 1.362121801538642174e+01
-1.097924422437499992e+00 1.362103681046043668e+01
-1.097863387281249992e+00 1.362085584513557990e+01
-1.097802352124999992e+00 1.362067448702254246e+01
-1.097741316968749992e+00 1.362049336600091642e+01
-1.097680281812499992e+00 1.362031222526311147e+01
-1.097619246656249992e+00 1.362013098593647875e+01
-1.097558211499999992e+00 1.361994982377270347e+01
-1.097497176343749992e+00 1.361976864525030706e+01
-1.097436141187499992e+00 1.361958748091040761e+01
-1.097375106031249992e+00 1.361940620595908946e+01
-1.097314070874999992e+00 1.361922507297744289e+01
-1.097253035718749992e+00 1.361904377529107002e+01
-1.097192000562499992e+00 1.361886264262522239e+01
-1.097130965406249992e+00 1.361868136105910843e+01
-1.097069930249999992e+00 1.361850013030849382e+01
-1.097008895093749992e+00 1.361831890197310813e+01
-1.096947859937499992e+00 1.361813769723578638e+01
-1.096886824781249992e+00 1.361795636344360183e+01
-1.096825789624999992e+00 1.361777532406138569e+01
-1.096764754468749992e+00 1.361759387556261025e+01
-1.096703719312499992e+00 1.361741275419805497e+01
-1.096642684156249992e+00 1.361723138809433564e+01
-1.096581648999999992e+00 1.361705021311083641e+01
-1.096520613843749992e+00 1.361686884359635208e+01
-1.096459578687499992e+00 1.361668768798601548e+01
-1.096398543531249992e+00 1.361650635264884279e+01
-1.096337508374999992e+00 1.361632505876123034e+01
-1.096276473218749992e+00 1.361614384312793646e+01
-1.096215438062499992e+00 1.361596247392369463e+01
-1.096154402906249992e+00 1.361578119866689995e+01
-1.096093367749999992e+00 1.361559993716952555e+01
-1.096032332593749992e+00 1.361541854948328734e+01
-1.095971297437499992e+00 1.361523734213740688e+01
-1.095910262281249992e+00 1.361505598398539263e+01
-1.095849227124999992e+00 1.361487473498155332e+01
-1.095788191968749992e+00 1.361469329014052043e+01
-1.095727156812499992e+00 1.361451204456332675e+01
-1.095666121656249992e+00 1.361433067498108684e+01
-1.095605086499999992e+00 1.361414942659669869e+01
-1.095544051343749992e+00 1.361396799000099023e+01
-1.095483016187499992e+00 1.361378668182655360e+01
-1.095421981031249992e+00 1.361360533642672088e+01
-1.095360945874999992e+00 1.361342395583917941e+01
-1.095299910718749992e+00 1.361324264432718145e+01
-1.095238875562499992e+00 1.361306129855129754e+01
-1.095177840406249992e+00 1.361287992392317214e+01
-1.095116805249999992e+00 1.361269851834265054e+01
-1.095055770093749992e+00 1.361251718475134886e+01
-1.094994734937499992e+00 1.361233579103103608e+01
-1.094933699781249992e+00 1.361215436939424350e+01
-1.094872664624999992e+00 1.361197304277649778e+01
-1.094811629468749992e+00 1.361179170857121790e+01
-1.094750594312499992e+00 1.361161019352365287e+01
-1.094689559156249992e+00 1.361142884552771370e+01
-1.094628523999999992e+00 1.361124746818447662e+01
-1.094567488843749992e+00 1.361106601216564549e+01
-1.094506453687499992e+00 1.361088461516363246e+01
-1.094445418531249992e+00 1.361070328548794706e+01
-1.094384383374999992e+00 1.361052177217366399e+01
-1.094323348218749992e+00 1.361034036332410579e+01
-1.094262313062499992e+00 1.361015903370422286e+01
-1.094201277906249992e+00 1.360997749981754446e+01
-1.094140242749999992e+00 1.360979602862771287e+01
-1.094079207593749992e+00 1.360961468988231005e+01
-1.094018172437499992e+00 1.360943319466236012e+01
-1.093957137281249992e+00 1.360925179128092743e+01
-1.093896102124999992e+00 1.360907024270871268e+01
-1.093835066968749992e+00 1.360888882249729015e+01
-1.093774031812499992e+00 1.360870745983019070e+01
-1.093712996656249992e+00 1.360852589000356616e+01
-1.093651961499999992e+00 1.360834444019057621e+01
-1.093590926343749992e+00 1.360816300576550297e+01
-1.093529891187499992e+00 1.360798156997852359e+01
-1.093468856031249992e+00 1.360780001569345288e+01
-1.093407820874999992e+00 1.360761850233663495e+01
-1.093346785718749992e+00 1.360743707784546253e+01
-1.093285750562499992e+00 1.360725562430717517e+01
-1.093224715406249992e+00 1.360707413039775915e+01
-1.093163680249999992e+00 1.360689254767252443e+01
-1.093102645093749992e+00 1.360671106773420647e+01
-1.093041609937499992e+00 1.360652958220914854e+01
-1.092980574781249992e+00 1.360634802015150946e+01
-1.092919539624999992e+00 1.360616656022646076e+01
-1.092858504468749992e+00 1.360598506309427691e+01
-1.092797469312499992e+00 1.360580350943494921e+01
-1.092736434156249992e+00 1.360562200478219452e+01
-1.092675398999999992e+00 1.360544046190769407e+01
-1.092614363843749992e+00 1.360525892369163259e+01
-1.092553328687499992e+00 1.360507737095935177e+01
-1.092492293531249992e+00 1.360489588372184144e+01
-1.092431258374999992e+00 1.360471424102546401e+01
-1.092370223218749992e+00 1.360453280871161930e+01
-1.092309188062499992e+00 1.360435115174283816e+01
-1.092248152906249992e+00 1.360416966694797480e+01
-1.092187117749999992e+00 1.360398810585560803e+01
-1.092126082593749992e+00 1.360380650682605541e+01
-1.092065047437499992e+00 1.360362494465751304e+01
-1.092004012281249992e+00 1.360344336924969078e+01
-1.091942977124999992e+00 1.360326179790229162e+01
-1.091881941968749992e+00 1.360308032965526870e+01
-1.091820906812499992e+00 1.360289865112544661e+01
-1.091759871656249992e+00 1.360271702204074096e+01
-1.091698836499999992e+00 1.360253546952907477e+01
-1.091637801343749992e+00 1.360235388597998174e+01
-1.091576766187499992e+00 1.360217227295223985e+01
-1.091515731031249992e+00 1.360199070236761543e+01
-1.091454695874999992e+00 1.360180907205112888e+01
-1.091393660718749992e+00 1.360162748067041250e+01
-1.091332625562499992e+00 1.360144591011291482e+01
-1.091271590406249992e+00 1.360126413384565680e+01
-1.091210555249999992e+00 1.360108276158657858e+01
-1.091149520093749992e+00 1.360090092743645585e+01
-1.091088484937499992e+00 1.360071938798232694e+01
-1.091027449781249992e+00 1.360053774223751688e+01
-1.090966414624999992e+00 1.360035607082947173e+01
-1.090905379468749992e+00 1.360017449918719379e+01
-1.090844344312499992e+00 1.359999292481753663e+01
-1.090783309156249992e+00 1.359981115047428979e+01
-1.090722273999999992e+00 1.359962964087335635e+01
-1.090661238843749992e+00 1.359944786746991596e+01
-1.090600203687499992e+00 1.359926620445836498e+01
-1.090539168531249992e+00 1.359908459074996578e+01
-1.090478133374999992e+00 1.359890295483706879e+01
-1.090417098218749992e+00 1.359872128785468881e+01
-1.090356063062499992e+00 1.359853952097283702e+01
-1.090295027906249992e+00 1.359835788156294534e+01
-1.090233992749999992e+00 1.359817617260948275e+01
-1.090172957593749992e+00 1.359799442497063637e+01
-1.090111922437499992e+00 1.359781281669266839e+01
-1.090050887281249992e+00 1.359763094773163061e+01
-1.089989852124999992e+00 1.359744935916513242e+01
-1.089928816968749992e+00 1.359726754111058966e+01
-1.089867781812499992e+00 1.359708587372502286e+01
-1.089806746656249992e+00 1.359690411994581360e+01
-1.089745711499999992e+00 1.359672237067817768e+01
-1.089684676343749992e+00 1.359654053702403331e+01
-1.089623641187499992e+00 1.359635886686137418e+01
-1.089562606031249992e+00 1.359617695394699766e+01
-1.089501570874999992e+00 1.359599532374365971e+01
-1.089440535718749992e+00 1.359581342815795502e+01
-1.089379500562499992e+00 1.359563173824288818e+01
-1.089318465406249992e+00 1.359544978407248017e+01
-1.089257430249999992e+00 1.359526809559362626e+01
-1.089196395093749992e+00 1.359508624188892512e+01
-1.089135359937499992e+00 1.359490446844572809e+01
-1.089074324781249992e+00 1.359472261248872726e+01
-1.089013289624999992e+00 1.359454074717353933e+01
-1.088952254468749992e+00 1.359435890047934237e+01
-1.088891219312499992e+00 1.359417705756536598e+01
-1.088830184156249992e+00 1.359399519629861963e+01
-1.088769148999999992e+00 1.359381339222303353e+01
-1.088708113843749992e+00 1.359363145383897198e+01
-1.088647078687499992e+00 1.359344962701118398e+01
-1.088586043531249992e+00 1.359326774411449890e+01
-1.088525008374999992e+00 1.359308585253772605e+01
-1.088463973218749992e+00 1.359290392639314682e+01
-1.088402938062499992e+00 1.359272197160261975e+01
-1.088341902906249992e+00 1.359254015809504601e+01
-1.088280867749999992e+00 1.359235815872911957e+01
-1.088219832593749992e+00 1.359217631776313695e+01
-1.088158797437499992e+00 1.359199434842065024e+01
-1.088097762281249992e+00 1.359181241009422259e+01
-1.088036727124999992e+00 1.359163047638477373e+01
-1.087975691968749992e+00 1.359144848388166338e+01
-1.087914656812499992e+00 1.359126659648686797e+01
-1.087853621656249992e+00 1.359108464857859211e+01
